Feature,Welch Test Statistic,Welch p-Value,Levene Center Strategy,Levene Test Statistic,Levene p-Value
audspec_lengthL1norm_sma_range,3.5639598042726703,0.00036956056099435314,median,17.0286384202165,3.756817524676703e-05
audspec_lengthL1norm_sma_maxPos,3.847578435419738,0.00012118751908052165,median,9.896994470346732,0.0016676146638017588
audspec_lengthL1norm_sma_minPos,-2.126502856124351,0.03352342651877746,median,5.0910341695128585,0.02410349596852133
audspec_lengthL1norm_sma_quartile1,6.051164460121763,1.5726815949572205e-09,median,0.7276354651028765,0.3937016610900982
audspec_lengthL1norm_sma_quartile2,6.042366840458826,1.6572668877611253e-09,median,5.837143769159772,0.015735691986120636
audspec_lengthL1norm_sma_quartile3,3.9432628253833157,8.175453376163482e-05,median,19.015164076517667,1.329399973808158e-05
audspec_lengthL1norm_sma_iqr1-2,1.1480603830390934,0.2510121553695427,median,14.703800612335636,0.00012772435936138002
audspec_lengthL1norm_sma_iqr2-3,-1.4877289824548345,0.13690105347349185,median,10.691964941197071,0.0010851096052168488
audspec_lengthL1norm_sma_iqr1-3,-0.46625191963095114,0.6410605305820665,median,12.678368917387148,0.0003742050833375535
audspec_lengthL1norm_sma_percentile1.0,2.178515777495985,0.029427940890634965,median,4.3501285842287825,0.037069235670500175
audspec_lengthL1norm_sma_percentile99.0,4.078927934555888,4.612319236021818e-05,median,12.034991412986496,0.0005276093093945847
audspec_lengthL1norm_sma_pctlrange0-1,3.174056154528132,0.0015146342183019596,median,19.715996821145797,9.226535021374691e-06
audspec_lengthL1norm_sma_stddev,0.4237803357601021,0.6717488307652928,median,26.15306485709793,3.301348842528319e-07
audspec_lengthL1norm_sma_skewness,-0.04478440008781007,0.9642814114294498,median,0.0024661238787162154,0.9603957399018821
audspec_lengthL1norm_sma_kurtosis,1.9890076085161787,0.04676890226844777,median,2.075767714720563,0.14973271575234479
audspec_lengthL1norm_sma_meanSegLen,4.675037971039607,3.0400228665189994e-06,median,1.3406050760543438,0.2469962639399779
audspec_lengthL1norm_sma_maxSegLen,6.405818668680671,1.6968367668278908e-10,median,17.43040954135395,3.0434996243685817e-05
audspec_lengthL1norm_sma_minSegLen,-2.7951585671937638,0.00521217079182179,median,4.998828581476987,0.02541930678979654
audspec_lengthL1norm_sma_segLenStddev,5.131234083701792,3.0400630931744385e-07,median,6.537580234963372,0.010598406335341669
audspec_lengthL1norm_sma_upleveltime25,3.516766194032746,0.00044170043744737217,median,1.8954164980255086,0.16866913421571691
audspec_lengthL1norm_sma_upleveltime50,-0.14081495826870893,0.8880232485917421,median,0.1747032657562387,0.6759876370390058
audspec_lengthL1norm_sma_upleveltime75,-2.487113160991921,0.01291898310815697,median,0.11146864504190439,0.7384957218306472
audspec_lengthL1norm_sma_upleveltime90,-3.701257933686738,0.00021742904770724497,median,1.4795344026637094,0.22391899304715962
audspec_lengthL1norm_sma_risetime,5.2713805170897,1.4253406871431234e-07,median,11.890048232554545,0.0005701568576717174
audspec_lengthL1norm_sma_leftctime,-1.6448219577894163,0.1000849676472922,median,8.457586441877043,0.0036552061786465284
audspec_lengthL1norm_sma_lpgain,-1.366271126914645,0.17193053455068205,median,1.0010956881585906,0.31710591473129873
audspec_lengthL1norm_sma_lpc0,-5.452212691089135,5.27657984575657e-08,median,1.259538199699361,0.2618057314052321
audspec_lengthL1norm_sma_lpc1,4.831383427337603,1.4072623314242764e-06,median,10.396475426611465,0.0012726883111202068
audspec_lengthL1norm_sma_lpc2,4.627202896521295,3.827534756321364e-06,median,7.274839038361312,0.007021971573115869
audspec_lengthL1norm_sma_lpc3,-4.556960442602975,5.353989840831323e-06,median,19.5883758902442,9.860588721862366e-06
audspec_lengthL1norm_sma_lpc4,1.2602718892181024,0.20764594558517632,median,4.440335812559246,0.03516129463376527
audspecRasta_lengthL1norm_sma_range,2.409194197049944,0.01603260260013717,median,0.03298941567881989,0.8558823751593333
audspecRasta_lengthL1norm_sma_maxPos,1.4622276143723143,0.1437579082674399,median,0.8859461612460711,0.3466349405442587
audspecRasta_lengthL1norm_sma_minPos,0.5372933792293967,0.5910952495149305,median,6.8866223969396865,0.008717257227316732
audspecRasta_lengthL1norm_sma_quartile1,7.824725840636132,6.462813492971018e-15,median,1.7551565823600228,0.18530529714358537
audspecRasta_lengthL1norm_sma_quartile2,6.9750624646667045,3.560676965769717e-12,median,18.63656110002462,1.619784497611068e-05
audspecRasta_lengthL1norm_sma_quartile3,4.08772490108401,4.441586022200387e-05,median,6.67718281239316,0.009800538075912813
audspecRasta_lengthL1norm_sma_iqr1-2,-0.19140369541297395,0.8482190254945849,median,7.340086597390771,0.006772027361639471
audspecRasta_lengthL1norm_sma_iqr2-3,0.016012945492243028,0.9872248610149884,median,2.310421914862613,0.12858802279739162
audspecRasta_lengthL1norm_sma_iqr1-3,-0.06996745632671363,0.9442230519804089,median,3.9300492507623552,0.047498717153521136
audspecRasta_lengthL1norm_sma_percentile1.0,0.7132356433637866,0.4757416946624483,median,1.0917170027374217,0.2961540851842767
audspecRasta_lengthL1norm_sma_percentile99.0,2.097875597121274,0.035978584769594785,median,1.2218219502517225,0.2690697202181548
audspecRasta_lengthL1norm_sma_pctlrange0-1,1.9204053740657672,0.05487757923167575,median,0.648116135462865,0.42083475831273065
audspecRasta_lengthL1norm_sma_stddev,0.25509614264898944,0.7986619471223946,median,4.4937853420528,0.03407954962949032
audspecRasta_lengthL1norm_sma_skewness,2.0287283432543615,0.04255256896468481,median,0.05030352620287181,0.8225473841726688
audspecRasta_lengthL1norm_sma_kurtosis,3.4433550106754116,0.0005805428351568934,median,3.929094176259931,0.04752567325960817
audspecRasta_lengthL1norm_sma_meanSegLen,3.714562552088322,0.0002064486002522778,median,0.3708142160823608,0.5425952881374294
audspecRasta_lengthL1norm_sma_maxSegLen,5.9832968079197535,2.411509601055573e-09,median,14.297638395715087,0.0001583332810456427
audspecRasta_lengthL1norm_sma_minSegLen,-2.4177614128078493,0.015660626526481862,median,5.972757221693871,0.014571362099046189
audspecRasta_lengthL1norm_sma_segLenStddev,4.614006208027663,4.089774016923948e-06,median,5.565366196298821,0.01836687978808902
audspecRasta_lengthL1norm_sma_upleveltime25,0.45901066445130906,0.6462515183982127,median,0.4233928049539043,0.5152862263805857
audspecRasta_lengthL1norm_sma_upleveltime50,-2.952666565059456,0.003168837380292711,median,0.8564248233239415,0.3547968190919675
audspecRasta_lengthL1norm_sma_upleveltime75,-4.4815894127313465,7.61745629780948e-06,median,3.6355069720918647,0.056630795135645576
audspecRasta_lengthL1norm_sma_upleveltime90,-4.340799175854951,1.4548717491101878e-05,median,3.825678351915064,0.05054226564186422
audspecRasta_lengthL1norm_sma_risetime,-0.6867137624812143,0.4923028473608222,median,19.783427852634034,8.908224244047734e-06
audspecRasta_lengthL1norm_sma_leftctime,0.3234816017563864,0.7463474530422138,median,5.711310344437929,0.016901875484650004
audspecRasta_lengthL1norm_sma_lpgain,-3.392418049306067,0.000702505844880935,median,3.4606488617250215,0.06291882501256686
audspecRasta_lengthL1norm_sma_lpc0,-5.182349036125765,2.300145919199423e-07,median,3.7006859810393484,0.05446082942583978
audspecRasta_lengthL1norm_sma_lpc1,4.4138086840422925,1.042737360649222e-05,median,8.29341673968749,0.00399999510397685
audspecRasta_lengthL1norm_sma_lpc2,5.114227625187937,3.297635204353101e-07,median,0.8770246410516429,0.3490743125130559
audspecRasta_lengthL1norm_sma_lpc3,-2.3761864676604842,0.017541398846632993,median,15.266019285199262,9.492130609802295e-05
audspecRasta_lengthL1norm_sma_lpc4,-2.872671999857868,0.004091762812321691,median,3.1295936777864544,0.07695891866258696
pcm_RMSenergy_sma_range,-1.0850904077743964,0.27794693716281493,median,4.095611958195369,0.04306087041269977
pcm_RMSenergy_sma_maxPos,2.761368494231242,0.00578283739618072,median,11.700052434180959,0.0006312272293628909
pcm_RMSenergy_sma_minPos,-2.8834466394617686,0.003954939730881074,median,12.009699908313037,0.0005347955816277793
pcm_RMSenergy_sma_quartile1,4.586675324423486,4.641237266280353e-06,median,0.430921030702618,0.5115750343474719
pcm_RMSenergy_sma_quartile2,5.949115808341123,2.926358301989699e-09,median,32.93354800400628,1.0241193348241111e-08
pcm_RMSenergy_sma_quartile3,2.4334583902360176,0.014999034531230967,median,24.400539057780815,8.143728822586971e-07
pcm_RMSenergy_sma_iqr1-2,3.2721166261968637,0.0010764973655039245,median,8.961552421568438,0.002774035169046078
pcm_RMSenergy_sma_iqr2-3,-3.662926965896371,0.00025257089062990617,median,21.170273938400967,4.332201284590725e-06
pcm_RMSenergy_sma_iqr1-3,-0.7963919146663141,0.4258514452973938,median,17.832835639330884,2.4653729791000837e-05
pcm_RMSenergy_sma_percentile1.0,0.6166750038894537,0.5374842807468843,median,0.12890483345997233,0.7195891655953881
pcm_RMSenergy_sma_percentile99.0,-2.041758810710704,0.0412408074597605,median,6.577365728778619,0.010364457689407403
pcm_RMSenergy_sma_pctlrange0-1,-2.0108388680989147,0.044409321598353015,median,6.3179186943106975,0.011991277001871165
pcm_RMSenergy_sma_stddev,-5.702875430299028,1.2629362624219003e-08,median,7.279535850034254,0.007003668585709464
pcm_RMSenergy_sma_skewness,-2.5692109311230835,0.010228920362567962,median,2.060287208125723,0.1512596848069225
pcm_RMSenergy_sma_kurtosis,-0.9603315191170637,0.33694706305636435,median,1.7119625183524114,0.19080594808517715
pcm_RMSenergy_sma_meanSegLen,4.003634915401479,6.358170453222733e-05,median,0.16617704557777552,0.6835537474004847
pcm_RMSenergy_sma_maxSegLen,6.0311587499086485,1.7814774819792365e-09,median,14.572621958552396,0.00013689588604918785
pcm_RMSenergy_sma_minSegLen,-0.31113329942000745,0.755715489944302,median,0.09652651110005502,0.7560546111648715
pcm_RMSenergy_sma_segLenStddev,3.975812354899994,7.138502152224987e-05,median,3.423523377047756,0.06434722719134751
pcm_RMSenergy_sma_upleveltime25,3.955049906764117,7.784286533341411e-05,median,2.2063254456316685,0.13752433864545333
pcm_RMSenergy_sma_upleveltime50,0.3323507238606344,0.7396419091466795,median,0.0050569638474024965,0.9433119000837533
pcm_RMSenergy_sma_upleveltime75,-2.4628385263208568,0.01382618832147249,median,0.44664933801800455,0.5039689154420267
pcm_RMSenergy_sma_upleveltime90,-4.3058421553074515,1.7033383795602457e-05,median,2.3051507765031625,0.12902461872929966
pcm_RMSenergy_sma_risetime,4.266030404391084,2.035735304761898e-05,median,13.864381019286801,0.00019918706365848417
pcm_RMSenergy_sma_leftctime,-2.2451027436662008,0.02481583283742271,median,7.861726241620998,0.005073508644777062
pcm_RMSenergy_sma_lpgain,-4.283159266364294,1.885892457664723e-05,median,13.775511456034073,0.00020880040294840577
pcm_RMSenergy_sma_lpc0,-5.364233363713713,8.592636682031112e-08,median,1.6420334389682696,0.20012081120520553
pcm_RMSenergy_sma_lpc1,5.223129072815345,1.850726010478288e-07,median,13.018833338349667,0.00031213713008168423
pcm_RMSenergy_sma_lpc2,-2.937270695260878,0.003330718467636995,median,2.3272884408104573,0.12720202696650326
pcm_RMSenergy_sma_lpc3,-2.9006266917726777,0.0037446581786418696,median,4.858300538188507,0.027570049904098386
pcm_RMSenergy_sma_lpc4,2.2507277616681405,0.02445708183923536,median,0.03413050160078564,0.853438846531345
pcm_zcr_sma_range,-0.5400048571282161,0.58922384230623,median,0.5782807659507238,0.44703171608061365
pcm_zcr_sma_maxPos,-1.3561182093253963,0.17513804524111581,median,0.7823201856285323,0.3764855244024108
pcm_zcr_sma_minPos,1.9580743472551794,0.050290949323732737,median,0.05778887924222965,0.8100377590376511
pcm_zcr_sma_quartile1,-4.9124689440614295,9.374356655542055e-07,median,35.53868643633894,2.7158112708613238e-09
pcm_zcr_sma_quartile2,-6.9509149879893375,4.2454948280155114e-12,median,60.40660585349388,9.736908222105692e-15
pcm_zcr_sma_quartile3,-8.151651171325604,4.766787609471242e-16,median,71.64150271145745,3.572135526058325e-17
pcm_zcr_sma_iqr1-2,-6.885198392433211,6.710721722278872e-12,median,48.6855870559568,3.500032515134739e-12
pcm_zcr_sma_iqr2-3,-4.962645096688002,7.244108834318952e-07,median,18.75914238397998,1.5193857830530144e-05
pcm_zcr_sma_iqr1-3,-7.164720586517714,9.241463010219204e-13,median,43.27750396381396,5.362612997011799e-11
pcm_zcr_sma_percentile1.0,-3.118318766865082,0.0018324552423311907,median,13.662765390713233,0.00022167276478011713
pcm_zcr_sma_percentile99.0,-1.7851702376305252,0.07430942480212141,median,0.348229154347221,0.5551505372888856
pcm_zcr_sma_pctlrange0-1,-1.0301089767667257,0.30302128000201967,median,0.08017429053012541,0.7770759760063637
pcm_zcr_sma_stddev,-4.290178013074181,1.8274008407297013e-05,median,13.360811004882754,0.00026022954246284386
pcm_zcr_sma_skewness,8.797717796996459,2.0490389263391075e-18,median,1.5505129791872307,0.213132503643775
pcm_zcr_sma_kurtosis,7.450340242278792,1.1696966221666594e-13,median,41.24970939082237,1.4961725027607915e-10
pcm_zcr_sma_meanSegLen,4.697294550901081,2.7533376205083155e-06,median,13.74799382202256,0.00021187089332303996
pcm_zcr_sma_maxSegLen,8.067782481787916,9.792925872113267e-16,median,44.673120676496495,2.648962084703155e-11
pcm_zcr_sma_minSegLen,0.6227786036736954,0.5334950548280637,median,0.5834913728453733,0.4449920112748139
pcm_zcr_sma_segLenStddev,6.885436540031399,6.772238668223968e-12,median,30.71111912771946,3.18687717190043e-08
pcm_zcr_sma_upleveltime25,-6.83566348594036,9.400264395487045e-12,median,5.818376536450432,0.01590421379089157
pcm_zcr_sma_upleveltime50,-8.009838220588296,1.492725206063632e-15,median,23.44939006994198,1.3308080007872778e-06
pcm_zcr_sma_upleveltime75,-7.712926363146687,1.5430021252080527e-14,median,24.677914644309947,7.058087379231405e-07
pcm_zcr_sma_upleveltime90,-7.095913633747074,1.5173491686962903e-12,median,24.416866570135866,8.075416111627523e-07
pcm_zcr_sma_risetime,-3.676069507760617,0.00023995611378377124,median,16.367133351539174,5.316491146067377e-05
pcm_zcr_sma_leftctime,1.128039914546862,0.2593708966697927,median,30.85767700287912,2.9567563817861268e-08
pcm_zcr_sma_lpgain,-9.510418678953013,3.259279115639025e-21,median,76.01976527938815,4.0464276078075e-18
pcm_zcr_sma_lpc0,-8.40332446743095,6.043594218249895e-17,median,54.51515092549325,1.8659921226093292e-13
pcm_zcr_sma_lpc1,6.991166863353744,3.208782207868848e-12,median,40.627082874923836,2.050885302424679e-10
pcm_zcr_sma_lpc2,7.847443734173606,5.464102181947809e-15,median,45.36531939511445,1.867532408907211e-11
pcm_zcr_sma_lpc3,-1.3801288468648203,0.167630013416354,median,22.8079782393071,1.854176626218938e-06
pcm_zcr_sma_lpc4,-6.21243431131691,5.764233119536586e-10,median,25.754111868635793,4.053817378570601e-07
audspec_lengthL1norm_sma_de_range,4.0557619141117165,5.092244743292364e-05,median,2.499433495836388,0.11396614440386056
audspec_lengthL1norm_sma_de_maxPos,1.1397819729407317,0.2544458226074785,median,0.6844911207966304,0.4080937416879523
audspec_lengthL1norm_sma_de_minPos,1.7333319180999505,0.08311430551223245,median,0.8295438472182443,0.3624592215563327
audspec_lengthL1norm_sma_de_quartile1,1.6850395046308528,0.09205980981752893,median,17.87041912386207,2.4173712439461555e-05
audspec_lengthL1norm_sma_de_quartile2,0.4211240080830425,0.6736871442268737,median,1.0726006555055223,0.30042122264486537
audspec_lengthL1norm_sma_de_quartile3,4.729666082608656,2.3263003399918804e-06,median,3.787879004501005,0.05169480110372985
audspec_lengthL1norm_sma_de_iqr1-2,-1.860986228320866,0.0628204672219142,median,27.54266423702648,1.6162100030226401e-07
audspec_lengthL1norm_sma_de_iqr2-3,4.389640513509057,1.1647805807442884e-05,median,11.007773442465343,0.0009153968632126337
audspec_lengthL1norm_sma_de_iqr1-3,1.4271877497921595,0.15360436269355537,median,18.966722049025197,1.3634191168542458e-05
audspec_lengthL1norm_sma_de_percentile1.0,-1.629655876120234,0.10325281938933248,median,6.508856526162384,0.010770671287750548
audspec_lengthL1norm_sma_de_percentile99.0,2.8677413002345333,0.00415571655250407,median,13.30494200484483,0.00026807274996561224
audspec_lengthL1norm_sma_de_pctlrange0-1,2.6748338705330568,0.007506991955883876,median,8.53542398501202,0.0035024542196955685
audspec_lengthL1norm_sma_de_stddev,0.9983005343353872,0.31819399041307367,median,13.941903211320929,0.00019116610864758823
audspec_lengthL1norm_sma_de_skewness,1.7922390866867113,0.07317008758745318,median,23.68634163800666,1.1774626015525993e-06
audspec_lengthL1norm_sma_de_kurtosis,1.9062319302182833,0.05669479547698939,median,1.7497967957061358,0.1859777278505049
audspec_lengthL1norm_sma_de_meanSegLen,6.460622562782655,1.2102155779906679e-10,median,22.735184809043435,1.925343685602303e-06
audspec_lengthL1norm_sma_de_maxSegLen,7.333598604430129,2.806317792605635e-13,median,37.056176368880735,1.2553993349572288e-09
audspec_lengthL1norm_sma_de_minSegLen,-0.03039392118968672,0.9757544080722753,median,0.0009210805897535403,0.9757899820391003
audspec_lengthL1norm_sma_de_segLenStddev,6.354394571950595,2.405300404321661e-10,median,25.685150153527488,4.2003333302346684e-07
audspec_lengthL1norm_sma_de_upleveltime25,4.828248308055325,1.4287871225887274e-06,median,7.886360283689242,0.005004999678530819
audspec_lengthL1norm_sma_de_upleveltime50,-1.9456335961745161,0.05176860207662729,median,14.927474644223032,0.00011348957087452275
audspec_lengthL1norm_sma_de_upleveltime75,-4.308584861574489,1.6825721567450703e-05,median,12.147140106728012,0.0004969001500310789
audspec_lengthL1norm_sma_de_upleveltime90,-3.491501313479797,0.0004854982596862543,median,5.2627670435907286,0.02183782719780801
audspec_lengthL1norm_sma_de_risetime,-3.7345709449559017,0.0001906483006558992,median,14.515305239985818,0.0001411088414996117
audspec_lengthL1norm_sma_de_leftctime,2.0332699316102874,0.04209103411165714,median,5.208621401790776,0.02252730596615905
audspec_lengthL1norm_sma_de_lpgain,-1.6187679600427316,0.10558805447661507,median,3.7214320031344337,0.05378878509822666
audspec_lengthL1norm_sma_de_lpc0,-2.4650996316068645,0.013739139384362536,median,9.732989059459499,0.001822753766489687
audspec_lengthL1norm_sma_de_lpc1,2.2195226752480743,0.026506968180781812,median,6.450734999591419,0.011128088801552576
audspec_lengthL1norm_sma_de_lpc2,-0.9293962696747529,0.35273979123613064,median,0.36733296580876273,0.5444959448826681
audspec_lengthL1norm_sma_de_lpc3,-1.983258735738907,0.04740684103023501,median,0.1649268460422556,0.6846820839733427
audspec_lengthL1norm_sma_de_lpc4,4.637285752885801,3.642920966732036e-06,median,1.8642195091024156,0.17221520309259175
audspecRasta_lengthL1norm_sma_de_range,2.0037055730871036,0.04516877967937789,median,0.2197348099540482,0.6392675417218558
audspecRasta_lengthL1norm_sma_de_maxPos,0.2475385654057096,0.8045042977251119,median,4.448879195113409,0.03498600493318261
audspecRasta_lengthL1norm_sma_de_minPos,0.669294698047494,0.5033467126837226,median,8.689298219944664,0.003219306441068319
audspecRasta_lengthL1norm_sma_de_quartile1,-1.8181430466088353,0.0691169950267012,median,0.04833385544682309,0.8259994669983992
audspecRasta_lengthL1norm_sma_de_quartile2,-2.8401861986221486,0.004531469506689327,median,1.2759953974077798,0.25871253549665363
audspecRasta_lengthL1norm_sma_de_quartile3,4.8083638900519,1.57771355904453e-06,median,4.991462063649869,0.025527598273772573
audspecRasta_lengthL1norm_sma_de_iqr1-2,0.863828274492888,0.3877339572266423,median,0.19669344678781156,0.6574270763597236
audspecRasta_lengthL1norm_sma_de_iqr2-3,5.437115923660933,5.739951494002017e-08,median,4.9341911071500375,0.0263860368066303
audspecRasta_lengthL1norm_sma_de_iqr1-3,3.567843429254163,0.000364169005498511,median,2.8964982736884264,0.088849739100933
audspecRasta_lengthL1norm_sma_de_percentile1.0,-1.138662967918269,0.2549117949022368,median,0.8196477965424973,0.36533756655141947
audspecRasta_lengthL1norm_sma_de_percentile99.0,0.8825658147329535,0.3775239120828662,median,4.8254901726172275,0.028098935742494665
audspecRasta_lengthL1norm_sma_de_pctlrange0-1,1.0099299258939796,0.31258984208999374,median,3.351887539286164,0.06720218568354354
audspecRasta_lengthL1norm_sma_de_stddev,0.5669731259988913,0.5707642046804664,median,5.3556835645998095,0.020705140224812492
audspecRasta_lengthL1norm_sma_de_skewness,2.477010668120673,0.013289738180934577,median,15.132849930864454,0.00010182956667012284
audspecRasta_lengthL1norm_sma_de_kurtosis,2.2565469857907057,0.02409113543528811,median,1.1025037949286611,0.2937805722276964
audspecRasta_lengthL1norm_sma_de_meanSegLen,4.2322058273681655,2.3846751590721204e-05,median,9.87758402738814,0.0016852544222739619
audspecRasta_lengthL1norm_sma_de_maxSegLen,6.032061269268561,1.8017202385925415e-09,median,27.810597735120616,1.408503244701088e-07
audspecRasta_lengthL1norm_sma_de_minSegLen,0.4744538035606288,0.6352023862918896,median,0.2222203917230633,0.6373789260618046
audspecRasta_lengthL1norm_sma_de_segLenStddev,4.694404949560292,2.7879042899208153e-06,median,16.65354445948431,4.573972575899683e-05
audspecRasta_lengthL1norm_sma_de_upleveltime25,2.1586338321168475,0.03093796975941936,median,0.003021897123663901,0.9561636814684125
audspecRasta_lengthL1norm_sma_de_upleveltime50,-2.7833553862145894,0.00540519734111135,median,12.931995045579688,0.00032690596311845126
audspecRasta_lengthL1norm_sma_de_upleveltime75,-5.2268876398018564,1.8122526977273353e-07,median,19.523522280146643,1.0199390208987257e-05
audspecRasta_lengthL1norm_sma_de_upleveltime90,-5.191316480185918,2.192216888020941e-07,median,15.108824701616848,0.00010312876841604181
audspecRasta_lengthL1norm_sma_de_risetime,-0.3235036343916276,0.746330745110914,median,12.986527769212385,0.0003175511397663958
audspecRasta_lengthL1norm_sma_de_leftctime,3.9251907423567154,8.81154941194275e-05,median,9.56312720578186,0.0019988969686758895
audspecRasta_lengthL1norm_sma_de_lpgain,-1.568496490018236,0.11688532967768443,median,2.465283675614056,0.11646560515674768
audspecRasta_lengthL1norm_sma_de_lpc0,-1.6588351033107716,0.09722795805736445,median,0.5375464663656454,0.4634942006716073
audspecRasta_lengthL1norm_sma_de_lpc1,1.9449626989058493,0.051849946811687926,median,1.7249573468864692,0.18913133561223916
audspecRasta_lengthL1norm_sma_de_lpc2,-2.0669199809755936,0.038806409124732245,median,3.215621631138818,0.07301383149294499
audspecRasta_lengthL1norm_sma_de_lpc3,1.9658218855100038,0.04938887071644873,median,3.653071360998224,0.0560371500081225
audspecRasta_lengthL1norm_sma_de_lpc4,-1.4086735621147115,0.15901013853471982,median,4.345812719231762,0.03716319373854195
pcm_RMSenergy_sma_de_range,-0.6032505640533447,0.5463761939791745,median,8.450631466152156,0.0036691806057492587
pcm_RMSenergy_sma_de_maxPos,2.4149196211959625,0.015783562397823976,median,1.9266879728678243,0.16519838347468063
pcm_RMSenergy_sma_de_minPos,2.2969763450815726,0.021672228098056676,median,5.251523866461621,0.021979174177436497
pcm_RMSenergy_sma_de_quartile1,1.43868945323397,0.1503166329481583,median,5.192647385771377,0.022734996928002123
pcm_RMSenergy_sma_de_quartile2,-1.401857132084309,0.16103645646669384,median,0.28957484244290294,0.5905229827084357
pcm_RMSenergy_sma_de_quartile3,5.146829902044261,2.7763650324480275e-07,median,6.004618970745683,0.014310919304824652
pcm_RMSenergy_sma_de_iqr1-2,-2.279821153553253,0.022670654736286017,median,8.237795643244452,0.004124174641537929
pcm_RMSenergy_sma_de_iqr2-3,5.948175414306442,2.943587109427186e-09,median,3.992029981742724,0.04578339415700349
pcm_RMSenergy_sma_de_iqr1-3,1.9822937933614777,0.04751455019584158,median,4.653489217137405,0.03104973857260615
pcm_RMSenergy_sma_de_percentile1.0,5.087180108405208,3.8011768261773647e-07,median,32.036991291775855,1.6184285388977907e-08
pcm_RMSenergy_sma_de_percentile99.0,1.1346918274552589,0.25657231270726105,median,23.77439033450003,1.1251125043501366e-06
pcm_RMSenergy_sma_de_pctlrange0-1,-2.6575005267715683,0.007903478123040045,median,19.018725665966993,1.3269327124477894e-05
pcm_RMSenergy_sma_de_stddev,-4.872609204782306,1.1439583616501922e-06,median,22.469238598954853,2.20946437183978e-06
pcm_RMSenergy_sma_de_skewness,4.392182047280949,1.1511973337826405e-05,median,34.45803687275264,4.708024072481356e-09
pcm_RMSenergy_sma_de_kurtosis,0.3284454003650508,0.7425921229143111,median,0.31095224720671055,0.5771275696667746
pcm_RMSenergy_sma_de_meanSegLen,5.2453249396134245,1.6454399057906757e-07,median,11.081300651465993,0.0008798995048878336
pcm_RMSenergy_sma_de_maxSegLen,7.091131036405795,1.6083853600499138e-12,median,33.152633303248834,9.158280995401217e-09
pcm_RMSenergy_sma_de_minSegLen,0.07360945996414202,0.9413248845477595,median,0.005443365130440992,0.9411897868462992
pcm_RMSenergy_sma_de_segLenStddev,5.740058398137272,1.0259120914326027e-08,median,18.337934450898146,1.8931831652425215e-05
pcm_RMSenergy_sma_de_upleveltime25,1.4768146470298122,0.1398039271237532,median,0.5115112495738753,0.4745270260246741
pcm_RMSenergy_sma_de_upleveltime50,-4.659871668004076,3.266851778210101e-06,median,33.60069862569071,7.287576158463543e-09
pcm_RMSenergy_sma_de_upleveltime75,-4.899391372256844,9.994450859088652e-07,median,15.212256208340271,9.765163330626555e-05
pcm_RMSenergy_sma_de_upleveltime90,-4.380304923875276,1.2157155955059096e-05,median,12.5148423162503,0.00040830672849343635
pcm_RMSenergy_sma_de_risetime,-3.8206374415111948,0.0001351234159262447,median,13.747325571221172,0.0002119460219086007
pcm_RMSenergy_sma_de_leftctime,4.831044010535529,1.4090694827904973e-06,median,19.67925222242881,9.40477321232124e-06
pcm_RMSenergy_sma_de_lpgain,-3.6031738782293234,0.00031820573657993155,median,11.131498972862694,0.0008564675296148425
pcm_RMSenergy_sma_de_lpc0,-2.594981396987287,0.009494079498948668,median,11.065614054772809,0.0008873539709602085
pcm_RMSenergy_sma_de_lpc1,2.1596701179285778,0.03085732944313745,median,7.137462197355062,0.007579513537480526
pcm_RMSenergy_sma_de_lpc2,-1.4911971036870113,0.13598843106184957,median,2.437564493772594,0.11853895305109893
pcm_RMSenergy_sma_de_lpc3,0.4246220142094352,0.6711350285803539,median,0.895364881219408,0.344084632379813
pcm_RMSenergy_sma_de_lpc4,0.9240226897087457,0.3555301139681696,median,2.4677038754649883,0.11628648969424435
pcm_zcr_sma_de_range,2.8334658486261706,0.004628050171745387,median,9.180154740555738,0.00246214052141259
pcm_zcr_sma_de_maxPos,0.7622280385595458,0.4459689945569342,median,0.08202765199361729,0.7745829747097197
pcm_zcr_sma_de_minPos,1.0232548788490907,0.3062493842262866,median,0.014877208774883844,0.9029271768780573
pcm_zcr_sma_de_quartile1,2.997617197350311,0.002737683556096681,median,20.243214132230207,7.012733188627163e-06
pcm_zcr_sma_de_quartile2,-3.9974303625192213,6.519693307437291e-05,median,23.30132133027843,1.4366501631651453e-06
pcm_zcr_sma_de_quartile3,-7.611472238096334,3.3617411349178114e-14,median,48.68373111020623,3.5033064306128885e-12
pcm_zcr_sma_de_iqr1-2,-5.148043261399973,2.7585391545958333e-07,median,30.000648817631063,4.583919022255021e-08
pcm_zcr_sma_de_iqr2-3,-7.531014660019795,6.186297188451664e-14,median,43.91007324862381,3.89499176419068e-11
pcm_zcr_sma_de_iqr1-3,-7.051509474546969,2.0750817881273873e-12,median,42.23634651032991,9.079977756965403e-11
pcm_zcr_sma_de_percentile1.0,-3.843323353733724,0.00012328288237821387,median,0.515740866617379,0.47270603138786693
pcm_zcr_sma_de_percentile99.0,-0.7612388580270112,0.44655924491233545,median,0.8568238737217383,0.35468475269943156
pcm_zcr_sma_de_pctlrange0-1,1.6268119269150727,0.10385655478784413,median,2.725223485605618,0.09885262217281543
pcm_zcr_sma_de_stddev,-3.045852002429109,0.0023353360253561763,median,5.482771312033577,0.019253508876010135
