ID,Age,Gender,P_VOT,B_VOT,T_VOT,D_VOT,K_VOT,G_VOT,F_COG,V_COG,S_COG,Z_COG,SH_COG,ZH_COG,TH_COG,DH_COG,IY_ERB,IH_ERB,UW_ERB,UH_ERB,AA_ERB,AE_ERB,IY_DUR,IH_DUR,UW_DUR,UH_DUR,AA_DUR,AE_DUR,Condition
S129,65,female ,0.015682045344947326,,0.02331261781328725,0.03220455550732712,0.02930361857936078,0.016651334113275018,1710.3483695561429,529.578716823554,3700.438458160203,744.7068916727193,2527.376566496963,,,701.8852173002995,3.600627522291788,2.545861518016302,,3.3093340926605217,3.2448798485313697,1.63167003621133,0.07199999999999962,0.04999999999999986,,0.11333333333333324,0.1274999999999996,0.1428571428571426,cd
S136,79,male ,,0.03030573593073527,0.08933319765458374,0.036535384620423265,0.0816626439772186,0.01155808477236775,2194.9837938352416,457.33824528973435,4635.323749320923,2012.9566063109867,1829.5791770474164,,3674.971933097061,2698.368305611116,4.007417483369045,4.0508987916792885,1.809329147287784,0.4892555309148986,3.9419547686781953,2.5384331313273694,0.12874999999999834,0.07181818181818142,,0.04499999999999993,0.10500000000000133,0.14000000000000054,cd
S107,77,male ,,0.019286079330723016,0.017672039830427973,0.03196648020493376,0.013163106107166377,0.020308596463084427,,,660.6352763293403,2754.981496066798,,850.1156524002197,,742.7717072261003,3.4334232587724784,3.7727574404220814,,3.55385035177378,3.3729168089042703,1.991193276759824,0.04999999999999952,0.05500000000000031,,0.04333333333333241,0.05999999999999993,0.06500000000000128,cd
S083,52,male ,0.022519542362407385,0.017378130098578026,0.02602732795210112,0.018184375613640686,0.04071768642040734,0.014233376852420319,2310.7478819932253,466.2740088449249,4414.076741887676,3774.4929675365497,2966.7401478239863,,2040.5439203908727,750.9907130164403,3.7582315925675385,2.224612502997608,3.883279336461942,4.9635697052662024,2.8384023101683415,2.410271054780876,0.12333333333333335,0.0626923076923082,0.11799999999999855,0.1250000000000009,0.1133333333333321,0.21714285714285936,cd
S145,77,male ,0.011344354293335357,0.01219312386519178,,0.006895163094249313,0.03405587715028435,0.01700953907618441,,,2569.804713273645,1145.527577103988,,,642.6757258134819,769.1545798487426,3.669768443695871,2.695302930631988,,,2.4638072271600464,1.1321348531476891,0.13000000000000006,0.07499999999999989,,,0.09333333333333488,0.10249999999999916,cd
S142,73,male ,0.04274832072256274,0.017005968906117275,0.026444262787515882,0.02661289367149284,0.02792755811761032,0.0149940185067301,1468.7075886223486,696.8927714727811,2661.406821900792,1239.9635306191285,2418.33134302512,,1171.255636051629,990.0298037388443,4.600976548825722,1.9685888401905869,6.826073606893384,3.6175288404730326,2.9702610538741023,1.7196842332020648,0.1507692307692325,0.0495454545454547,0.030000000000001137,0.11166666666666814,0.1336363636363637,0.1383333333333332,cd
S143,60,female ,0.0209632360121077,0.020037208822921933,0.03889865106449797,0.02815644780377156,0.06472113276925194,0.029689582903870363,1122.504204114806,551.8562261278099,4043.304294173913,2151.942478205953,622.2194126759778,,,1042.427267847826,2.9657789303968003,1.3678222468413164,,,4.681447791259717,2.0893010263327096,0.13900000000000007,0.05181818181818185,0.05999999999999873,0.029999999999999964,0.14999999999999858,0.18000000000000044,cd
S103,64,male ,0.008874642306846425,0.06735379243256172,0.03478832197242454,0.03559484274911018,0.04190797604358565,0.015532358397904863,3496.5468332273686,410.2828185693921,3747.245149315656,884.8696441233583,4523.6675886439725,,,2107.2246983607674,3.8075498227742277,1.751510783935701,,2.8777565403486633,2.7009861958449672,1.9877657504707216,0.12166666666666676,0.0600000000000005,0.05000000000000071,0.14999999999999858,0.19000000000000128,0.21999999999999886,cd
S084,68,male ,0.022516756063383627,0.01547285141395032,0.02024807079344033,0.03632292651344782,0.03184308406313373,0.029594206440558195,2847.6214991858587,889.7262275928282,4159.643947062761,2959.180808800488,3069.7627907454053,393.6574530868175,1615.5901419637923,1474.9631333534305,4.032259356497525,2.1158439082946305,3.0207338564685955,2.9117327283515686,2.657518516047392,1.867747859468468,0.11277777777777785,0.06137254901960831,0.07636363636363537,0.07799999999999843,0.11037037037037288,0.11916666666666635,cd
S111,66,female ,0.01981696252051476,0.04188166623811629,0.01171330512666202,0.04900221963976037,0.04014680413794771,0.05951576829835877,2598.455550204152,571.0458150428738,3391.6503869308744,2319.68235125287,,,,1410.5263156908222,2.784434682215577,,3.6907018649376697,,2.9325236162054247,1.4146861434212967,0.14400000000000013,0.045000000000001705,0.054999999999999716,,0.12499999999999822,0.10000000000000073,cd
S154,65,female ,0.011215278396559114,0.01925836002019447,0.04947997375284415,0.05945162741532665,0.035721144514607284,0.013072341490707018,1753.8237870575338,1048.251384807649,4404.855480527144,3897.1697102573344,2345.485186419621,,,780.8589977853458,3.674205098847051,1.8387163388870127,3.6673937660457767,3.316265074725368,3.2143063007656667,1.4376352981493288,0.1150000000000008,0.05375000000000018,0.17499999999999982,0.08499999999999996,0.1319999999999993,0.0966666666666664,cd
S125,57,female ,0.012477324263041822,0.019898989898992525,0.02373583720806079,,0.022638115852403832,,2308.74073238121,,5870.555739480955,2702.996324777379,,,,909.131760600178,,,,,,,0.030000000000001137,0.03249999999999975,0.02999999999999758,0.030000000000001137,0.029999999999999364,0.030000000000001137,cd
S104,64,male ,0.02676590686298989,0.016178300085441133,0.0355916067794837,0.02799484802053595,0.04810587207134418,0.04276076196924628,3427.4379578458684,1391.0982356406953,4145.906156880797,3558.226533956921,4459.7706589981535,,4228.30871102577,1477.6531813761455,4.0067466959922005,3.2076438277572104,3.3098751455186104,2.7006534185665365,3.121455401820307,2.116888638881753,0.13486486486486432,0.060333333333333565,0.19000000000000197,0.07600000000000015,0.10437499999999966,0.1100000000000024,cd
S097,68,female ,0.012775059021504257,0.0260700535233292,0.032276628400610866,0.0207926079301175,0.06557955525670453,0.013925175976703544,2793.715849025049,1265.3606585102393,5266.606161082194,4667.055316002162,4443.471080132813,,3340.1399357440887,1140.677611188842,4.892376526635363,3.0140361564969123,4.927273987978589,2.9419295179820835,1.955602236480965,1.8174737186134136,0.12941176470588214,0.0681250000000001,0.10000000000000142,0.09999999999999988,0.12100000000000133,0.14739130434782638,cd
S094,64,female ,0.02438460569412726,0.010226618304851163,0.03259380546434005,0.02860944093799205,0.04834192438055851,0.015933547328133308,2152.6299633878125,1005.7268856162564,3067.1624086626616,1914.0079612932373,2287.1663299635825,,1721.2218108915308,1402.549354510505,3.1253566438975406,2.28786021234366,5.086802479677941,5.043874789941974,3.214025802705466,1.7348211614644509,0.1081818181818183,0.06789473684210667,0.0533333333333322,0.07000000000000163,0.13222222222222296,0.2136363636363644,cd
S126,73,male ,0.01481086373943441,0.02517063110317519,0.05659116581537549,0.024081555758430767,0.03192872603587915,0.018465510140792674,,440.5400959214963,4500.8186652311515,2297.742555180597,,,1156.5021329254394,1749.847658271823,3.1227831852464343,2.5378554131176667,3.2158324823373485,2.6447976673765248,2.651855410004933,3.300729711696735,0.07666666666666651,0.05300000000000074,0.22499999999999432,0.05666666666666536,0.1366666666666673,0.115000000000002,cd
S132,61,female ,0.044233224559967255,0.02244360096415221,0.02037207053216239,0.047725935215678916,0.062357312093128926,0.027655982058585483,1728.9317969464844,533.1063755816493,4809.013648125122,3475.785973573068,4587.768767146598,,1482.25027035349,759.51062133423,4.327014751612284,2.575760863976429,6.061597210280186,2.2958893360704296,2.6093307334097604,2.3510328599385044,0.18800000000000072,0.08555555555555551,,0.06499999999999773,0.17874999999999952,0.17714285714285666,cd
S081,69,male ,0.02732630100200417,0.024237867143115228,0.027795011704615732,0.017899925341928302,0.027796008021271336,0.019445214744879813,2823.031883633508,547.1591733330033,4528.811799555104,1258.8677344561681,3288.1170730055487,,5218.3742249368015,798.7243486022297,4.360174614456228,2.136333375823184,4.071082252458143,2.9144399086378545,2.9688935823969382,1.2095582227313426,0.09227272727272756,0.05178571428571479,0.11333333333333093,0.07857142857142753,0.1287499999999996,0.08444444444444432,cd
S148,74,male ,0.010758556599569149,,0.01441211828338944,0.013668440941611829,0.01661933805456428,0.017076346153470645,944.5524690384816,,3352.273328084367,1222.683488836813,1967.8450678259087,,423.45538386090124,952.1799076905428,2.7548519535020457,1.0368274281921144,5.045844061892633,2.5989696878722093,2.413119805035345,2.4091434876390165,0.1028571428571432,0.06249999999999956,0.08000000000000007,0.09999999999999963,0.15999999999999895,0.1899999999999995,cd
S149,70,female ,,0.017621908478641538,0.02264156596215705,0.03281106996759383,0.011703715156098582,0.0509162247896191,1665.660833555215,559.0714236101368,3545.177167186342,2269.456143378109,4813.444770044125,,727.5611131314696,1229.2967730584144,5.218822013475124,1.0604436599151774,2.163262985639183,,2.7414323138117145,1.2475280324062217,0.06499999999999972,0.050588235294117816,0.10499999999999997,,0.14000000000000054,0.14500000000000002,cd
S082,66,male ,0.01549474335187284,0.010111191933537713,0.03754862122934202,0.026566712941584875,0.03226610226586045,0.034062323316710774,2105.1686706673904,1534.7792370338598,3178.6907302864074,2190.8126750081865,2795.9940612007845,,1402.6175406444727,944.7406680326652,4.114229308008421,2.1894240881222857,3.1071158951350566,3.107086630101672,2.1683457179483416,1.4104009221945104,0.168421052631579,0.08794871794871681,0.07600000000000193,0.07250000000000334,0.10928571428571283,0.11809523809523965,cd
S089,65,male ,0.016634444542603433,,0.033035751096974764,0.028546422043562995,0.028835186712170405,0.0131019377447954,1992.7264397962101,444.7124115013871,2098.40960296716,2368.428289551758,2034.1133735569613,,3276.775697154667,961.5272896405456,2.9279088660160237,2.131017841113521,2.639647100197135,3.365135316910419,3.5986330492935874,3.3329667479792326,0.12363636363636316,0.04142857142857118,0.1349999999999998,0.10000000000000082,0.08800000000000026,0.14666666666666828,cd
S100,68,female ,0.014041434755718285,0.01182942756959271,0.026069737845930342,0.02250074070371216,0.03194889791713318,0.011125968906085859,4378.357715525469,492.3028311557956,6066.466836233971,3481.0666370621916,4843.761440508216,,,753.5286156028204,3.3147274828577054,2.2008359185119244,2.120736997581419,2.343968013793301,2.0299410694640305,2.3366421414219083,0.13285714285714384,0.06692307692307672,0.24000000000000196,0.08499999999999996,0.04600000000000151,0.21142857142857,cd
S086,57,male ,0.026807771593485703,0.014136775922490241,0.02098698003216961,0.017294867830581928,0.02256635287111468,0.0123487985444507,2344.5495472028892,1580.514275540973,2441.4428849987,2597.5796910881904,1384.4823519070715,,,2020.76004723962,,1.1616453237089308,,,,1.972634629965324,0.0300000000000001,0.036428571428572,0.030000000000000693,0.029999999999999583,0.029999999999999864,0.043999999999999734,cd
S079,59,male ,,0.01579679389274169,0.03660097520321119,0.013725778168073077,0.050326345526404026,0.02544959313885349,2072.3641144999,480.17877123269653,3878.5196199315305,2368.5608665621803,2842.9079387611187,,752.7726660361133,623.3704283145089,4.689816172741536,2.4887794456777312,4.823313866938976,3.1717430563540647,2.7806096297859084,1.6566266752002166,0.17750000000000007,0.0699999999999986,0.21666666666666384,,0.15500000000000025,0.1899999999999991,cd
S090,59,male ,0.01875597211311824,0.029912455926537164,0.02646362132617301,0.019687818232027848,0.04830564465708633,0.03283640364125754,1576.9521322927615,764.2163828882843,4243.130528347857,2891.519240362488,2946.7761656163707,2994.265129139128,1557.6663702941426,1282.4916201627395,3.7778975547519,2.6013021244392687,4.474289991220111,2.54150081930558,2.5671376326272606,2.1177712823643486,0.11764705882352985,0.05052631578947317,0.08888888888888936,0.06500000000000128,0.08000000000000043,0.08769230769230664,cd
S108,61,male ,0.020401204865399186,0.016732247540052352,0.028412017071686183,0.01928114421137707,0.03121424963505385,0.01500275929525736,3747.5607886673683,634.0005199531346,3827.0626051339227,3261.8866974594093,4146.924120045063,,2075.437583263304,1440.3491406026508,4.553869011793009,2.46921225562028,3.1940680980739415,3.415122812526992,3.091004002678708,2.226769752432205,0.1933333333333332,0.08065217391304443,0.06750000000000611,0.1,0.14461538461538345,0.15136363636363273,cd
S118,77,female ,0.024838366330147462,0.06789740562503373,0.04108408339761108,0.0384709692881279,0.03652942107364216,0.02730903130955333,3258.154599646193,1784.872410697102,4091.784746462204,2930.5437543400744,3429.0098429552204,,732.2250557441445,990.9348912928101,3.913562030758453,2.3735580001306924,4.795903328280893,3.468525945942119,3.877186337006097,1.4599080636946091,0.11384615384615387,0.052222222222220914,0.13333333333333566,0.08999999999999897,0.16636363636363638,0.12749999999999906,cd
S093,68,female ,0.010006699649562023,0.018024794066816032,0.028896795999855163,0.022888236920551544,0.02615648835291869,0.0200143403652362,2328.4287044482035,1192.8304732181368,2912.8853297142327,2208.064031893074,2134.3135113509843,,1906.6940492292417,1811.3968493550146,4.5598234991457405,3.1333518460361582,6.186400079367883,,3.76156176585498,1.7312001613932195,0.036216216216216686,0.04085714285714305,0.07000000000000027,0.029999999999998767,0.09499999999999886,0.07538461538461624,cd
S139,69,female ,,0.014578907979533541,0.018601989280558232,0.026291805322417854,0.019607019213720395,0.023091777836672368,3151.8342976266053,,2389.269075519964,2405.937803648489,4820.495993180241,,2668.609090033322,1440.9423632519308,,,,,,0.2394976711023189,0.03428571428571457,0.03299999999999912,0.030000000000001137,0.029999999999999364,0.03500000000000013,0.06500000000000128,cd
S092,74,female ,0.030700641333973988,0.021905802371058263,0.03279214968598492,0.03015046778334603,0.01788684819649191,0.0231626649736406,3156.6655074355654,558.9121323677408,4232.704737989561,2661.8629693232597,3060.616914622481,,1657.3391727410115,819.5302477129776,4.368426776861162,2.79844170602265,,,3.0227212123821903,1.5078482097334742,0.13000000000000106,0.06080000000000066,,0.030000000000001137,0.20199999999999912,0.14428571428571604,cd
S095,74,female ,0.010976190476190695,0.020526603026602846,0.028498402202483605,0.026491153026868285,0.023771627843059303,0.012269491971873471,4154.453765646646,1723.8153421099155,3759.665692250691,2778.4606066254437,2793.632452194795,,1795.8513139236481,1096.6453676586314,4.194479791247431,3.646916958264905,3.12009499733149,,3.081806352184643,,0.04222222222222241,0.0363636363636366,0.05000000000000026,0.029999999999998174,0.08200000000000074,0.030000000000001137,cd
S114,66,male ,0.03854940263325446,0.017799909231901372,0.027588431890431583,0.01897718716214965,0.06138549790501927,0.024554468284358144,891.3245911917517,,2953.698689630598,507.01163267728083,827.6037658949778,,3616.2675614213385,643.4179967986149,2.3972060260176047,1.6791922887560735,3.140922362515062,2.257300570067149,2.8034018433652026,1.1506187137234214,0.0949999999999996,0.06230769230769245,0.1424999999999983,0.09499999999999932,0.14399999999999974,0.10749999999999993,cd
S080,55,male ,0.05588864838864716,,0.02383040152087841,,0.029126857182266562,,1867.5427669604148,,1921.6329568436806,1975.855602127799,1959.5892209540798,,2751.031156161085,1798.0374577539676,0.9143251592368108,,,,,,0.06142857142857151,0.029999999999999964,,,0.05000000000000071,0.030000000000001137,cd
S141,65,male ,0.007239229024942339,0.025176844571401347,0.023991688272957664,0.031311237147704674,0.018966710384931442,0.03451801683478939,1367.7657971234046,536.6206936393846,2209.9901412176887,960.6903598742116,2900.210591803064,,484.60273129114717,805.0219411241212,3.4664799912011723,3.018211180623377,5.954178421965853,4.695188765915889,3.441078459049288,1.5425496015062223,0.15545454545454535,0.06000000000000015,0.07500000000000108,0.07500000000000108,0.086666666666666,0.12000000000000108,cd
S156,71,female ,0.010603669114914284,0.01886751430245326,0.021840419362402032,0.07340322558324175,0.031882436462447934,0.016899092970518836,,1074.3229939253722,5108.134127102661,2698.756094205253,4910.473524288792,,1717.2073886181588,809.4360139141728,4.070005551548838,2.8931220178277117,2.196016705356338,4.851523107553946,2.5690003980937592,1.1497639618404187,0.12111111111111207,0.06400000000000028,0.0600000000000005,0.10999999999999943,0.20250000000000007,0.1899999999999995,cd
S087,70,female ,,,0.034280508008109216,0.06244128401177496,0.08183591590810124,0.0199180880081542,1031.9588330526117,1480.1461178421046,2534.014076300549,2436.409303583102,2537.514446508163,,750.4367748595192,942.86951225233,2.903294411502915,3.2870308893352225,,4.651992815977722,3.8676352944450367,1.7337928579419597,0.0916666666666665,0.056999999999999676,,0.1599999999999966,0.18499999999999872,0.1120000000000001,cd
S110,73,female ,0.014614120799841148,0.01816700439041341,0.03748868988470525,0.02585144666575368,0.04311937447785477,0.011425036681337986,2077.0846958007405,599.6191938584193,3167.7815980834966,1588.6130849049696,,,,720.1743035323111,3.6006803927129982,2.401876227692408,6.114732402605075,4.816921332826373,2.8719475461521133,1.527414924665864,0.13400000000000095,0.07000000000000041,0.0533333333333322,0.0833333333333357,0.13833333333333364,0.16199999999999984,cd
S130,58,female ,0.0302379234522121,0.05931978975882224,0.02657566394214293,0.029691236446266256,0.03798800197913886,0.014927937533205425,875.606831107747,581.2404312424873,6678.714033070397,1590.4670638609605,2202.151224227271,,5197.006376962478,635.0172881378679,5.170553201255191,3.0166394041075013,2.902484647419268,3.8143627182834337,4.670984312435591,1.4745609298327822,0.07000000000000027,0.05999999999999976,0.06500000000000128,0.08000000000000053,0.1,0.1150000000000002,cd
S153,68,female ,0.03447410843125453,0.05836869343696805,0.03953777508752854,0.01503036585004125,0.06319539181547107,0.039789494490866766,1744.6225355231963,,5686.327612061014,3053.0150337870728,3647.8476620987876,,,769.1838693524646,4.052158375521486,2.7121529361989083,3.0688053438957565,2.5293750920680287,3.711732661257872,1.6259085480964437,0.2428571428571437,0.05499999999999936,0.061999999999999736,0.06799999999999784,0.1516666666666676,0.1260000000000005,cd
S138,65,female ,0.026957740009898142,,0.01329545288023759,0.01219890342700225,0.04835772137709871,,1313.974491412966,998.4596098774697,,1715.8622469301831,2943.39275743253,,1262.799121449395,608.280735038363,5.3484366164985415,1.9323111663809656,,4.398533811476939,2.643650163623537,1.2568235147973492,0.14500000000000046,0.06600000000000036,0.02999999999999403,0.08000000000000007,0.140000000000001,0.16000000000000106,cd
S101,56,female ,,0.02324829931973227,0.02615504019789796,0.030210258941375894,0.02737378520430727,0.05730725623581634,1249.2244812910076,1129.1583468298022,1109.1712330948458,1067.6187837343673,992.6715838425143,,1164.0725335126713,1386.1188903032162,,,,,3.719329653951152,,0.04000000000000152,0.03199999999999932,0.039999999999992035,0.030000000000001137,0.04833333333332727,0.04749999999999943,cd
S151,72,male ,0.050477736549165535,,0.05329738610848711,0.031794315131808665,,0.02788570647114064,909.2793270222824,480.4651086465746,2797.5098812277074,1054.3398088469646,1500.9074416274093,,,980.8137702956312,3.01655279424401,1.1228147003258986,3.1631202506131566,,2.114182800857853,2.6955710832355493,0.1825000000000004,0.057142857142857065,0.1019999999999989,,0.08000000000000043,0.12857142857142811,cd
S135,74,male ,0.013788394145535676,0.013215316429601387,0.024898492210734195,0.02807462378890572,0.0361165088044757,0.026879509379512,563.6114044078569,,3581.572849184436,3034.012205895596,3037.499018359435,,444.96241576105086,1004.6453106288504,3.21365410010252,1.4619376903611296,3.280316306692616,,2.3478898347511623,3.655737080557017,0.06437500000000007,0.042499999999999837,0.1700000000000017,0.0400000000000027,0.0460000000000008,0.060000000000002274,cd
S137,64,female ,0.016056036837648342,0.021154154678999504,0.017716012734548512,0.040315854282292916,0.04374570770341428,0.029782808767694745,935.2592559408247,467.56395455596174,3892.35989416836,1633.1433564333013,2825.831798106794,,,1041.7854916638466,3.9221638281120215,2.3068893092582057,5.729210583358551,4.218580191438445,1.899989961571592,1.2677521879440448,0.07222222222222206,0.06458333333333373,0.1233333333333313,0.06499999999999995,0.17142857142857185,0.11769230769230887,cd
S116,62,female ,0.02005995327424041,0.010937965602600741,0.10677441646718017,0.04056442965277896,0.029767550712384863,0.050973441902012105,2969.0488767153133,,5075.3639205099735,4356.456646533616,5057.383213442323,,2246.1157816437617,2027.2655734386026,4.547319587772371,3.262762332221578,6.568477466531942,3.4378839721070262,4.106635813435451,1.4486344390269197,0.14363636363636348,0.0765000000000005,0.054999999999999716,0.1649999999999956,0.21999999999999828,0.09333333333333134,cd
S128,59,female ,0.01699763831751433,0.015871889834502422,0.044102807300290564,0.01829612777808392,0.05894821560354231,0.016319690509973842,2784.2007621044318,483.1553087930442,5362.2727520361705,3183.697319889376,2292.530536966028,,,1361.814440403752,3.8066371906403673,2.2611059939774734,6.1625207214433,5.941768380036137,3.1819893767128535,2.756867123401048,0.07200000000000059,0.04181818181818141,0.07499999999999972,0.05666666666666605,0.1639999999999997,0.09500000000000182,cd
S150,58,male ,0.045662996423866176,0.01811272206124033,0.02084602788223968,0.02262924893388944,0.06050300715323509,0.01674316324585856,1062.6001494231405,,1153.7550706768172,442.56644914704805,1353.5126904526635,,,543.0869130626179,3.008363480902992,1.8582500601955765,1.5996237179469732,1.2803861635099023,2.8894710393575487,1.3339923002506844,0.19285714285714345,0.06300000000000003,0.09999999999999963,0.08999999999999986,0.13666666666666702,0.12333333333333395,cd
S198,68,female ,,0.007769596474954454,0.03132651506971326,0.05255805857905852,0.08051770397599968,0.01859358895073271,1484.9385830516608,1517.9615228685566,1980.0160332378125,914.5641306537436,2008.5697366624795,,2038.3488937470127,1385.6153358434385,4.5787773180515625,3.1984058483472126,5.5681251740999045,,2.961946462821266,0.7740401806946023,0.07000000000000027,0.04562500000000025,0.1033333333333332,0.0433333333333327,0.07666666666666623,0.17999999999999972,cd
S187,58,male ,0.013862996406150073,0.028686889891884573,0.03616964695000093,0.032055221140639904,0.02666051946090313,0.019703149542524657,1499.0002289330487,1050.1792719963612,4095.902519234208,1380.7271505213794,3657.691426131977,,610.0400788045863,1251.9063942726202,3.444377058738413,2.5355501057569896,3.1113700087060363,3.1070840205727945,2.196817884661296,2.662484499495975,0.08172413793103611,0.05673913043478075,0.2900000000000205,0.0850000000000044,0.10300000000000242,0.096363636363634,cd
S196,59,male ,0.017330019537070473,0.016890132209689934,0.01947918247278808,0.028127411286252367,0.03231130941286353,0.014736770032687476,1723.5235615369775,539.5489144936539,3696.556154660978,2268.327983197977,3585.164961686245,,1272.4906246189598,651.5318079291945,4.489511850509603,2.4073334936285984,1.774944772935722,3.5072443553328707,3.0495766377046576,2.240922257764477,0.08833333333333353,0.04400000000000004,0.09333333333333373,0.07666666666666681,0.10999999999999943,0.15333333333333274,cc
S184,69,male ,0.022394280767267655,0.018859898153025054,0.03519499062336773,0.032936885033188236,0.038751256332069765,0.022532761384582045,1040.4398695625957,521.3330853805209,3026.331187226576,1030.1128831291176,2623.8760691225325,,542.618616690392,560.8624744598461,3.1321962135880286,1.709943963904652,3.3256186980850773,2.215223866172631,1.750704222822732,1.2085701379114593,0.14454545454545428,0.07629629629629704,0.13000000000000106,0.12166666666666705,0.13714285714285854,0.14466666666666678,cc
S181,65,female ,0.024400950605476684,0.03246405008292541,0.02940195556973148,0.012730887858735626,0.04879730055699323,0.0181245579122642,1193.0110293795344,640.5103666995491,4098.161176535636,3962.0846462235454,4219.4018254857565,,2704.5942408994533,1031.5622078629035,4.359196267884796,2.153290080317713,4.168449262310465,3.8432445196290272,2.5805596868867458,1.7943603300090336,0.128333333333334,0.06578947368420977,0.07599999999999607,0.07500000000000108,0.13166666666666713,0.17166666666666627,cd
S176,69,male ,0.01834178519892831,0.01603638425066478,0.036674122676470966,0.027956210550598826,0.026798819855718584,0.01922830687831194,2680.066717414977,712.4268108041374,3314.1022109856513,1773.6938016980341,2545.927408066104,,615.6923690176862,1006.5868674585106,3.8317465373580437,2.478995156042461,3.9429437585682208,3.4040758675059126,2.4163400244009554,2.1029081038929878,0.12949999999999856,0.06312499999999949,0.14833333333333226,0.08000000000000114,0.0983333333333339,0.07999999999999963,cd
S175,69,female ,0.008774256167118466,0.021139566631404705,0.028822897277886374,0.0227895327811809,0.02426817950830481,0.03135998551713312,1727.4692199012784,780.5917102360406,3751.080707226529,2253.2805512837576,3454.6402059498546,,964.6601688080934,1195.1020299950956,4.514675225807177,2.3650344453162595,3.4424929698631703,3.3883646807410086,3.3860885445932483,1.8295427889781664,0.1442857142857143,0.05966666666666714,0.1266666666666687,0.10499999999999997,0.15857142857143028,0.16916666666666633,cc
S189,63,female ,0.02010461760461624,0.020505909434490373,0.01849355150145504,0.024192055375806376,0.028364409400130814,0.01894775745796835,2404.545132481317,2555.809127642364,2913.675776135947,2711.212535887062,3756.334858816464,,2151.7173166826515,1924.130746494796,4.305715988123081,4.152738628180393,,,3.692721340852761,,0.0500000000000019,0.032857142857141905,0.04333333333333182,0.030000000000001137,0.038333333333334,0.030000000000001137,cd
S163,71,male ,0.02307678561018633,0.017226770339578222,0.032197585949237516,0.01825841128563599,0.05771573220692215,0.0494857679472851,2408.3030106845918,843.7058422735402,3535.8068532137777,1374.617733941133,3004.770353305628,,2658.1438282875515,613.0631263059124,3.5744781671225367,2.0365010120138143,2.672562768498484,1.7926713345153729,3.071966576500168,1.8939385258268704,0.13458333333333342,0.05937500000000021,0.08571428571428642,0.0983333333333339,0.14272727272727145,0.17461538461538376,cc
S203,56,male ,0.015023032523032496,0.02754565363302941,0.020933265799846446,,0.024339765925478558,0.0242944856171178,2713.961140782794,462.1113648573549,482.898702709702,2246.945493189847,4599.011894313966,,,901.0148356120712,3.59286457302378,2.218732856035343,5.686768908266957,2.408918594333286,3.6014179979664656,0.4189320302806657,0.1211111111111108,0.06499999999999921,0.25,0.12666666666666662,0.06714285714285673,0.11499999999999845,cd
S190,72,male ,,0.040077561327560574,0.02547783369245923,0.021215287635012813,0.03348291600899175,0.021447314703822842,,,3491.855919675859,2702.0750206969155,2485.546496308323,,,1234.1884286821655,1.8184440350189368,1.790275573365819,2.2523785979039737,,1.5300589161043752,,0.08857142857143023,0.05142857142857237,0.09000000000000341,0.04000000000000152,0.10500000000000044,0.030000000000001137,cd
S205,50,male ,0.05103579527048652,0.06026737573573845,0.05004583882657236,0.023775118938850426,0.031977659787620696,0.013077200577200188,2815.953332565842,627.8731127520516,4559.728759849005,1819.1789661358805,,,,1089.3178525427154,2.9944728123034388,1.3386721184130574,,2.5558627524572866,3.504377589564689,1.1239697321324815,0.16249999999999876,0.046153846153846816,,0.10999999999999943,0.09800000000000182,0.16599999999999965,cd
S188,55,female ,0.060397025007187466,0.04997454692832548,0.20102427205299805,,0.02880270963605014,0.019001901097134063,,1187.989145305152,4519.871701465001,1012.8680903745392,,,,889.2759942082471,3.6281667302683256,3.4829635335780984,,,2.9383654409843887,2.012431273508998,0.1299999999999999,0.05999999999999695,0.03999999999999915,0.04999999999999717,0.19500000000000028,0.3500000000000014,cd
S177,65,male ,0.023609572673066737,0.0360443084401445,0.061385928476679424,0.03643918450744232,0.04594928239035556,0.024756854256857246,2930.640089706676,1665.5379915149563,4086.4274154826094,3793.5829550498906,3109.8517180094896,,640.8891801108507,1659.6851925867386,3.0778781782733176,1.9583324077255968,2.7804205303848457,0.5537468337060608,3.3153583947297944,2.0592037028861823,0.1016666666666642,0.056785714285714224,0.20000000000000007,0.05000000000000037,0.09875000000000178,0.1376923076923071,cc
S168,71,male ,0.010005572658635664,0.010436010349804016,0.07709875647179172,0.016697885241485192,0.050110784717927626,0.021488482960445587,964.8624182075313,435.8590881845677,2270.93991975453,1335.6609677958315,1977.413931239019,,,1109.505932550613,4.41219215025892,3.633601296384092,3.853603565768549,2.8592055698924423,5.028904265994137,2.3803151220295917,0.21285714285714247,0.07733333333333257,0.2433333333333335,0.1200000000000001,0.06166666666666624,0.08999999999999986,cd
S167,65,male ,0.02336268963252211,0.02053708509459208,0.0232446995663815,0.02687910775112304,0.017019366712801798,0.01939492648754227,1891.9503350061013,1580.0675306664943,2815.913462611332,2279.526710170472,3077.3018656880085,780.6932028636983,1540.9250677546897,1548.0036813150755,3.6357938639580287,2.251615897847912,1.700136107235276,1.2225755346883265,1.7129554104847453,3.0392348894263987,0.04869565217391448,0.04135135135135215,0.039000000000004316,0.04249999999999688,0.0528571428571408,0.05600000000000136,cd
